name,folder,DNGavailable,JPGavailable,location,season,timeofday,ppt,imDateTime,imDateTime2,cameraSN,exposureT,Fnumber,aperture,ISO,shutter,focalLength,filtStats_1,filtStats_2,filtStats_3,meanMB_1,meanMB_2,meanMB_3,stdMB_1,stdMB_2,stdMB_3,NCE,AxisRatioNormed,EllipseAngle,EllipseArea,V1,TimeElapsed
G0022933.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:38:32,29-Sep-2021 17:53:28,C3281328896650,0.00833333333333333,2.8,2.970854,1742,6.906891,3,,,,,,,,,,,,,,,
G0022934.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:36:36,29-Sep-2021 17:53:58,C3281328896650,0.00833333333333333,2.8,2.970854,1770,6.906891,3,,,,,,,,,,,,,,,
G0022935.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:36:40,29-Sep-2021 17:54:28,C3281328896650,0.00833333333333333,2.8,2.970854,1815,6.906891,3,20477,452087,472564,0.712058574418384,0.908713669335253,1.51632000989858e-06,0.0394237820680604,0.674960946970714,2.47274818570034e-06,0.048921145878823,1.11923464745806,90.3766537044035,0.083068668117557,1,2.627828
G0022936.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:38:55,29-Sep-2021 17:54:58,C3281328896650,0.00833333333333333,2.8,2.970854,1856,6.906891,3,,,,,,,,,,,,,,,
G0022937.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:38:55,29-Sep-2021 17:55:28,C3281328896650,0.00833333333333333,2.8,2.970854,1878,6.906891,3,,,,,,,,,,,,,,,
G0022938.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:36:37,29-Sep-2021 17:55:58,C3281328896650,0.00833333333333333,2.8,2.970854,1900,6.906891,3,,,,,,,,,,,,,,,
G0022939.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:36:42,29-Sep-2021 17:56:28,C3281328896650,0.00833333333333333,2.8,2.970854,1911,6.906891,3,,,,,,,,,,,,,,,
G0022940.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:39:15,29-Sep-2021 17:56:58,C3281328896650,0.00833333333333333,2.8,2.970854,1911,6.906891,3,23481,294641,318122,0.72001577993592,0.807325021077537,1.7128507565268e-06,0.0421478082584061,0.67617184496848,2.52056191951752e-06,0.110434597197194,1.28953934442871,90.8922564728097,0.0867141108482139,1,2.481511
G0022941.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:39:12,29-Sep-2021 17:57:28,C3281328896650,0.00833333333333333,2.8,2.970854,1830,6.906891,3,,,,,,,,,,,,,,,
G0022942.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:36:39,29-Sep-2021 17:57:58,C3281328896650,0.00833333333333333,2.8,2.970854,1834,6.906891,3,,,,,,,,,,,,,,,
G0022943.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:36:43,29-Sep-2021 17:58:28,C3281328896650,0.00833333333333333,2.8,2.970854,1834,6.906891,3,,,,,,,,,,,,,,,
G0022944.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:39:36,29-Sep-2021 17:58:58,C3281328896650,0.00833333333333333,2.8,2.970854,1847,6.906891,3,,,,,,,,,,,,,,,
G0022945.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:39:34,29-Sep-2021 17:59:28,C3281328896650,0.00833333333333333,2.8,2.970854,1864,6.906891,3,13849,388986,402835,0.727004395844563,0.740868278593123,1.52532237237589e-06,0.0436200103769971,0.677150029723511,2.38779370838559e-06,0.0904648901496787,1.23158641605624,90.7608594668549,0.090816725646826,1,2.39692
G0022946.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:36:41,29-Sep-2021 17:59:58,C3281328896650,0.00833333333333333,2.8,2.970854,2808,6.906891,3,,,,,,,,,,,,,,,
G0022947.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:36:45,29-Sep-2021 18:00:28,C3281328896650,0.00833333333333333,2.8,2.970854,2413,6.906891,3,,,,,,,,,,,,,,,
G0022948.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:39:49,29-Sep-2021 18:00:58,C3281328896650,0.00833333333333333,2.8,2.970854,2400,6.906891,3,,,,,,,,,,,,,,,
G0022949.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:39:52,29-Sep-2021 18:01:28,C3281328896650,0.00833333333333333,2.8,2.970854,2379,6.906891,3,,,,,,,,,,,,,,,
G0022950.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:36:42,29-Sep-2021 18:01:58,C3281328896650,0.00833333333333333,2.8,2.970854,2362,6.906891,3,29029,333372,362401,0.71052589400518,0.940929924695653,1.92238538134578e-06,0.0391566827858734,0.708940766415072,2.94768136277035e-06,0.057930917132973,1.14269655252881,90.4208963348996,0.0864397281185209,1,2.424644
G0022951.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:36:47,29-Sep-2021 18:02:28,C3281328896650,0.00833333333333333,2.8,2.970854,2345,6.906891,3,,,,,,,,,,,,,,,
G0022952.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:40:02,29-Sep-2021 18:02:58,C3281328896650,0.00833333333333333,2.8,2.970854,2327,6.906891,3,,,,,,,,,,,,,,,
G0022953.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:40:13,29-Sep-2021 18:03:28,C3281328896650,0.00833333333333333,2.8,2.970854,2320,6.906891,3,,,,,,,,,,,,,,,
G0022954.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:36:44,29-Sep-2021 18:03:58,C3281328896650,0.00833333333333333,2.8,2.970854,2306,6.906891,3,,,,,,,,,,,,,,,
G0022955.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:36:48,29-Sep-2021 18:04:28,C3281328896650,0.00833333333333333,2.8,2.970854,2294,6.906891,3,28169,413367,441536,0.709748442042155,0.923323336028134,1.8805080623503e-06,0.0390525185804553,0.701567407846113,2.93663953896918e-06,0.0587137881378866,1.14475826599994,90.4298714098253,0.0852926279940717,1,2.315865
G0022956.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:40:20,29-Sep-2021 18:04:58,C3281328896650,0.00833333333333333,2.8,2.970854,2273,6.906891,3,,,,,,,,,,,,,,,
G0022957.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:40:28,29-Sep-2021 18:05:28,C3281328896650,0.00833333333333333,2.8,2.970854,2253,6.906891,3,,,,,,,,,,,,,,,
G0022958.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:36:45,29-Sep-2021 18:05:58,C3281328896650,0.00833333333333333,2.8,2.970854,2257,6.906891,3,,,,,,,,,,,,,,,
G0022959.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:36:50,29-Sep-2021 18:06:28,C3281328896650,0.00833333333333333,2.8,2.970854,2254,6.906891,3,,,,,,,,,,,,,,,
G0022960.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:40:35,29-Sep-2021 18:06:58,C3281328896650,0.00833333333333333,2.8,2.970854,2254,6.906891,3,24314,293919,318233,0.713644827288812,0.941738189282554,1.7863088961305e-06,0.0405401644316296,0.701512254455942,2.73528767798191e-06,0.0548975785175959,1.13474317288981,90.4176949705138,0.0886359982677177,1,2.738645
G0022961.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:41:03,29-Sep-2021 18:07:28,C3281328896650,0.00833333333333333,2.8,2.970854,2337,6.906891,3,,,,,,,,,,,,,,,
G0022962.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:36:47,29-Sep-2021 18:07:58,C3281328896650,0.00833333333333333,2.8,2.970854,2335,6.906891,3,,,,,,,,,,,,,,,
G0022963.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:36:52,29-Sep-2021 18:08:28,C3281328896650,0.00833333333333333,2.8,2.970854,2338,6.906891,3,,,,,,,,,,,,,,,
G0022964.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:41:06,29-Sep-2021 18:08:58,C3281328896650,0.00833333333333333,2.8,2.970854,2339,6.906891,3,,,,,,,,,,,,,,,
G0022965.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:41:25,29-Sep-2021 18:09:28,C3281328896650,0.00833333333333333,2.8,2.970854,2339,6.906891,3,23623,434302,457925,0.713120340907839,0.988575029168727,1.6742327516904e-06,0.0428114928559515,0.738542468470943,2.60084886198839e-06,0.0530412631283116,1.12990326378839,90.4049655467527,0.0985949612302236,1,2.396821
G0022966.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:36:49,29-Sep-2021 18:09:58,C3281328896650,0.00833333333333333,2.8,2.970854,2343,6.906891,3,,,,,,,,,,,,,,,
G0022967.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:36:54,29-Sep-2021 18:10:28,C3281328896650,0.00833333333333333,2.8,2.970854,2368,6.906891,3,,,,,,,,,,,,,,,
G0022968.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:41:20,29-Sep-2021 18:10:58,C3281328896650,0.00833333333333333,2.8,2.970854,2374,6.906891,3,,,,,,,,,,,,,,,
G0022969.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:41:43,29-Sep-2021 18:11:28,C3281328896650,0.00833333333333333,2.8,2.970854,2370,6.906891,3,,,,,,,,,,,,,,,
G0022970.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:36:50,29-Sep-2021 18:11:58,C3281328896650,0.00833333333333333,2.8,2.970854,2369,6.906891,3,21338,349664,371002,0.710444197520035,0.950105019142463,1.86367637451326e-06,0.0395127590813289,0.705677646917523,2.63967276429179e-06,0.0669722392819719,1.16673503532233,90.4923358962742,0.0865665395967247,1,2.668176
G0022971.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:37:14,29-Sep-2021 18:12:28,C3281328896650,0.00833333333333333,2.8,2.970854,2403,6.906891,3,,,,,,,,,,,,,,,
G0022972.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:41:43,29-Sep-2021 18:12:58,C3281328896650,0.00833333333333333,2.8,2.970854,2388,6.906891,3,,,,,,,,,,,,,,,
G0022973.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:42:00,29-Sep-2021 18:13:28,C3281328896650,0.00833333333333333,2.8,2.970854,2374,6.906891,3,,,,,,,,,,,,,,,
G0022974.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:36:52,29-Sep-2021 18:13:58,C3281328896650,0.00833333333333333,2.8,2.970854,2364,6.906891,3,,,,,,,,,,,,,,,
G0022975.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:37:33,29-Sep-2021 18:14:28,C3281328896650,0.00833333333333333,2.8,2.970854,2434,6.906891,3,18582,429992,448574,0.714329911371128,1.02049665887273,1.50025597751179e-06,0.0442651607969532,0.796430650536068,2.58575030564024e-06,0.0599573671440099,1.14804091763451,90.4381852533247,0.109706964799339,1,2.481926
G0022976.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:41:57,29-Sep-2021 18:14:58,C3281328896650,0.00833333333333333,2.8,2.970854,2454,6.906891,3,,,,,,,,,,,,,,,
G0022977.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:42:20,29-Sep-2021 18:15:28,C3281328896650,0.00833333333333333,2.8,2.970854,2340,6.906891,3,,,,,,,,,,,,,,,
G0022978.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:36:54,29-Sep-2021 18:15:58,C3281328896650,0.00833333333333333,2.8,2.970854,2254,6.906891,3,,,,,,,,,,,,,,,
G0022979.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:37:50,29-Sep-2021 18:16:28,C3281328896650,0.00833333333333333,2.8,2.970854,2247,6.906891,3,,,,,,,,,,,,,,,
G0022980.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:42:20,29-Sep-2021 18:16:58,C3281328896650,0.00833333333333333,2.8,2.970854,2189,6.906891,3,17040,289619,306659,0.725176318486415,0.730331183215399,2.000062333408e-06,0.0416902847594655,0.666366574045039,2.60900997819392e-06,0.117243766329871,1.30991696354561,90.94824299727,0.0841900430072419,1,2.290934
G0022981.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:42:33,29-Sep-2021 18:17:28,C3281328896650,0.00833333333333333,2.8,2.970854,2165,6.906891,3,,,,,,,,,,,,,,,
G0022982.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:37:15,29-Sep-2021 18:17:58,C3281328896650,0.00833333333333333,2.8,2.970854,2158,6.906891,3,,,,,,,,,,,,,,,
G0022983.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:38:07,29-Sep-2021 18:18:28,C3281328896650,0.00833333333333333,2.8,2.970854,2192,6.906891,3,,,,,,,,,,,,,,,
G0022984.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:42:37,29-Sep-2021 18:18:58,C3281328896650,0.00833333333333333,2.8,2.970854,2188,6.906891,3,,,,,,,,,,,,,,,
G0022985.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:42:57,29-Sep-2021 18:19:28,C3281328896650,0.00833333333333333,2.8,2.970854,2190,6.906891,3,12552,310264,322816,0.724976808749754,0.745967149758906,1.69988219928137e-06,0.0428049688289546,0.683353265047488,2.20142876149124e-06,0.122404426904176,1.32557537266968,90.9890719843043,0.0883615548447906,1,2.253458
G0022986.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:37:33,29-Sep-2021 18:19:58,C3281328896650,0.00833333333333333,2.8,2.970854,2234,6.906891,3,,,,,,,,,,,,,,,
G0022987.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:38:26,29-Sep-2021 18:20:28,C3281328896650,0.00833333333333333,2.8,2.970854,2236,6.906891,3,,,,,,,,,,,,,,,
G0022988.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:43:01,29-Sep-2021 18:20:58,C3281328896650,0.00833333333333333,2.8,2.970854,2246,6.906891,3,,,,,,,,,,,,,,,
G0022989.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:43:24,29-Sep-2021 18:21:28,C3281328896650,0.00833333333333333,2.8,2.970854,2381,6.906891,3,,,,,,,,,,,,,,,
G0022990.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:37:57,29-Sep-2021 18:21:58,C3281328896650,0.00833333333333333,2.8,2.970854,2347,6.906891,3,13421,364567,377988,0.726819014246147,0.720171910035558,1.93790752474181e-06,0.043069447458689,0.677220817500323,2.55771305525809e-06,0.124243467260952,1.33120048526529,91.0185942202808,0.0880065240017948,1,2.436465
G0022991.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:38:52,29-Sep-2021 18:22:28,C3281328896650,0.00833333333333333,2.8,2.970854,2315,6.906891,3,,,,,,,,,,,,,,,
G0022992.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:43:23,29-Sep-2021 18:22:58,C3281328896650,0.00833333333333333,2.8,2.970854,2338,6.906891,3,,,,,,,,,,,,,,,
G0022993.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:43:55,29-Sep-2021 18:23:28,C3281328896650,0.00833333333333333,2.8,2.970854,2440,6.906891,3,,,,,,,,,,,,,,,
G0022994.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:38:16,29-Sep-2021 18:23:58,C3281328896650,0.00833333333333333,2.8,2.970854,2244,6.906891,3,,,,,,,,,,,,,,,
G0022995.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:39:12,29-Sep-2021 18:24:28,C3281328896650,0.00833333333333333,2.8,2.970854,1850,6.906891,3,112164,28873,141037,0.7400633093215,0.366203690679375,3.38812526092103e-06,0.0280883136603144,0.306935284724954,3.96594838502356e-06,0.104409143028128,1.27177166010663,91.2464585329118,0.026320302296399,1,2.440214
G0022996.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:43:31,29-Sep-2021 18:24:57,C3281328896650,0.00416666666666667,2.8,2.970854,684,7.906891,3,,,,,,,,,,,,,,,
G0022997.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:44:13,29-Sep-2021 18:25:27,C3281328896650,0.00416666666666667,2.8,2.970854,672,7.906891,3,,,,,,,,,,,,,,,
G0022998.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:38:40,29-Sep-2021 18:25:58,C3281328896650,0.00555555555555556,2.8,2.970854,2400,7.491853,3,,,,,,,,,,,,,,,
G0022999.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:39:29,29-Sep-2021 18:26:27,C3281328896650,0.00833333333333333,2.8,2.970854,1370,6.906891,3,,,,,,,,,,,,,,,
G0023000.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:43:54,29-Sep-2021 18:26:58,C3281328896650,0.00833333333333333,2.8,2.970854,1181,6.906891,3,11592,44160,55752,0.744531818142459,0.271584300802963,2.1062052265036e-06,0.0241768165806694,0.214097893334059,2.15968001674163e-06,-0.0195601982712032,0.955960178625921,89.7050400133378,0.0162450497281993,1,2.341291
G0023001.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:44:27,29-Sep-2021 18:27:28,C3281328896650,0.00833333333333333,2.8,2.970854,1391,6.906891,3,,,,,,,,,,,,,,,
G0023002.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:38:56,29-Sep-2021 18:27:57,C3281328896650,0.00555555555555556,2.8,2.970854,2104,7.491853,3,,,,,,,,,,,,,,,
G0023003.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:39:56,29-Sep-2021 18:28:28,C3281328896650,0.00666666666666667,2.8,2.970854,2063,7.228819,3,,,,,,,,,,,,,,,
G0023004.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:44:12,29-Sep-2021 18:28:57,C3281328896650,0.00625,2.8,2.970854,735,7.321928,3,,,,,,,,,,,,,,,
G0023005.GPR,C:\Users\Dr John Maule\Box\Norway Data Sharing\GoPro\GOpro Data_OSLO\AUTUMN 21\016 - Evening - blue,1,1,Oslo,Autumn,evening,16,24-Nov-2021 11:44:44,29-Sep-2021 18:29:27,C3281328896650,0.00666666666666667,2.8,2.970854,1480,7.228819,3,215453,658054,873507,0.698344602145217,1.17400228858631,9.74070742360151e-07,0.036272356012571,0.680709778928697,1.73518082512655e-06,0.0381786234826426,1.09188933356957,90.2684588964574,0.0772701316756432,1,2.273373
